OTU ID	CA5	CA2	DA6	LB3	LB1	DA1	LA4	DB4	LB6	DA2	CB5	DB1	CB1	DB5	DA3	LA5	DB2	CA4	DB6	LB2	CB2	LA6	CONTROL2	LA3	CA6	CB6	LA1	CA1	LA2	CA3	LB5	CB4	LAVI	CB3	DB3	DA4	CONTROL1	LKI1	LB4	DA5
90eaa0d159ef859a747245633233d490	2.0	3.0	0.0	0.0	0.0	12.0	6.0	2.0	31.0	4.0	2.0	0.0	0.0	0.0	5.0	0.0	5.0	881.0	0.0	22.0	0.0	415.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	4.0	13.0	1.0
3253177a44672689e4e154e842d63e35	2.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
47fa15cb5b40ecb310319768ea926c4c	2.0	483.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	0.0
87093d88419f4c024447017d5b386f7f	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
94651fb0492d015031b7e66d0c7f4864	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
eea98e7307c1bf762233104fb1db4814	2.0	2.0	0.0	0.0	4.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	2.0	3.0	0.0	0.0	18.0	16.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	3.0	3.0
592d5efeb0a3464332b2cfc17efd4c2a	2.0	0.0	3.0	4.0	2.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0
66b9a67b334973b19c2a7460a5a7d10c	2.0	2.0	3.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0
05a3ad808b1c37b9fcc7d28890cf9bc4	1.0	0.0	0.0	0.0	5.0	0.0	35.0	0.0	0.0	0.0	0.0	2.0	2.0	9.0	0.0	0.0	4.0	1.0	4.0	0.0	3.0	0.0	0.0	2.0	0.0	15.0	0.0	9.0	0.0	0.0	9.0	2.0	15.0	1.0	0.0	0.0	0.0	1.0	46.0	0.0
82dbf6296be48d0f7903957e6d187247	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	26.0	30.0	0.0	1.0	0.0	0.0	1.0	7.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	68.0	0.0
c62f25fdbaee572d968f023a38531c1e	1.0	14.0	0.0	8.0	4.0	4.0	72.0	0.0	37.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9874f030a186cfe8250a17e594841dd	1.0	17.0	7.0	13.0	28.0	1.0	66.0	9.0	42.0	0.0	2.0	0.0	26.0	10.0	26.0	116.0	6.0	5.0	5.0	10.0	10.0	0.0	133.0	9.0	13.0	6.0	0.0	0.0	153.0	19.0	97.0	7.0	15.0	10.0	29.0	6.0	0.0	0.0	25.0	99.0
271ef157f6d986b61087c876992bd677	1.0	5.0	6.0	4.0	0.0	2.0	0.0	0.0	4.0	0.0	6.0	1.0	0.0	5.0	2.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	6.0	0.0	1.0	17.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	8.0	0.0
a0556fe2daec24774a52f3eb2ce640ff	1.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	7.0	5.0	0.0	1.0	0.0	5.0	0.0	1.0	16.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
711f43e7bfada31614b6a86155ca2118	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5747992ec8974831558f048e9924dad4	0.0	4241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8992381f7d3d5af45d162e2f4b38d01b	0.0	972.0	0.0	353.0	0.0	455.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	34.0	0.0	0.0	5.0	8.0	3.0	0.0	0.0	122.0	240.0	0.0	13.0	0.0	5.0	0.0	0.0	12.0	1732.0	0.0	0.0	6.0	954.0	20.0	0.0	0.0	0.0
1b75626f6834620dc2c729a1a81f497a	0.0	278.0	7.0	15.0	8.0	31.0	446.0	0.0	21.0	0.0	0.0	71.0	0.0	0.0	0.0	331.0	9.0	57.0	0.0	102.0	0.0	2.0	370.0	252.0	147.0	21.0	4.0	223.0	13.0	20.0	193.0	19.0	0.0	0.0	110.0	0.0	8.0	0.0	34.0	253.0
b44621e5c80607cdfacbf7a81e1cbe41	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
dd68507e5db9f56eca0264dfadbef3d4	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	2.0	0.0	0.0
f9661b31af9bae475453b8806d0d3c7d	0.0	58.0	0.0	0.0	0.0	2.0	254.0	36.0	175.0	7.0	0.0	8.0	0.0	133.0	27.0	320.0	0.0	6.0	42.0	375.0	53.0	2.0	55.0	0.0	34.0	0.0	0.0	244.0	0.0	50.0	5.0	2.0	31.0	6.0	303.0	29.0	0.0	17.0	0.0	185.0
c4b113a1a3904bd1c09d4683092efa33	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92859a371fdff84c6ee983d0fb10636f	0.0	56.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	3.0	0.0	0.0	2.0	120.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	5.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0
d68911d5a373af5551b080a143ae8075	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ea5683e2c2a183c11c45dc8fbd0c67c	0.0	20.0	31.0	0.0	8.0	34.0	48.0	0.0	0.0	0.0	0.0	28.0	0.0	6.0	0.0	0.0	24.0	2.0	3.0	17.0	29.0	13.0	7.0	0.0	0.0	3.0	6.0	3.0	0.0	3.0	9.0	17.0	2.0	39.0	6.0	4.0	10.0	0.0	6.0	20.0
c205811ffbe5417d766640f40c9bcea5	0.0	18.0	0.0	15.0	7.0	17.0	9.0	1.0	124.0	10.0	106.0	3.0	0.0	7.0	0.0	0.0	35.0	8.0	0.0	24.0	15.0	2.0	66.0	0.0	0.0	2.0	0.0	8.0	131.0	0.0	3.0	2.0	0.0	5.0	0.0	46.0	0.0	0.0	11.0	382.0
6986b1ecd761fe079af4beba379cb2e9	0.0	15.0	6.0	26.0	0.0	8.0	37.0	2.0	0.0	4.0	6.0	16.0	12.0	5.0	8.0	0.0	0.0	15.0	4.0	81.0	28.0	25.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	13.0	14.0	0.0	0.0	0.0	7.0	0.0	4.0	5.0	13.0
cb2fe0146e2fbcb101050edb996a0ee2	0.0	15.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	8.0	3.0	2.0	0.0	0.0	2.0	14.0	7.0	0.0	0.0	0.0	7.0	6.0	3.0	8.0	0.0	8.0	2.0	0.0	9.0	0.0
bafe9c0980defc5be052f6a9f24a3607	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94ca1389331a3a9230237844cfd545f6	0.0	12.0	3.0	0.0	5.0	0.0	15.0	1.0	7.0	7.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	3.0	15.0	18.0	50.0	0.0	11.0	12.0	6.0	5.0	3.0	0.0	0.0	0.0	5.0	6.0	5.0	4.0	0.0	0.0	3.0
3e93a4a8ce2d6bdb4079c12b178480e3	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819c0f31d86c5b1b36f957e3da141ffc	0.0	11.0	2.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	224.0	3.0	0.0	0.0	25.0	0.0
ade62e2125eb4e9a69524d67326750e0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
368388327067bb05badafcc29799b5f1	0.0	11.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09e84f6c8dfd7fdf653ebd19a6f70020	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874dfe0b7e9a02bb21871c1dc8ca78ba	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0472171de6fa02a1f58e392ad3d000e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2347752b1c24931521b8015f33f18558	0.0	9.0	8.0	0.0	0.0	19.0	16.0	2.0	0.0	0.0	2.0	19.0	2.0	0.0	0.0	0.0	15.0	0.0	0.0	28.0	2.0	0.0	2.0	0.0	2.0	71.0	0.0	3.0	0.0	8.0	3.0	0.0	3.0	2.0	1.0	7.0	0.0	0.0	17.0	2.0
4c4606a3dbb4f5b8bb1ad1db6dfc5617	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
328cf8ca7cded30705336cf036a2df45	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e83fa923d1e185d9c9de13ca3b37c8f2	0.0	8.0	0.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
7f4909ae8d31a3995fa2c200c690a21f	0.0	7.0	0.0	3.0	9.0	18.0	30.0	6.0	18.0	9.0	0.0	30.0	8.0	7.0	4.0	3.0	6.0	10.0	3.0	17.0	53.0	7.0	27.0	73.0	0.0	0.0	1.0	17.0	5.0	5.0	2.0	2.0	26.0	6.0	4.0	7.0	51.0	0.0	143.0	1.0
717fc1e693351a845c5c4190a7b1a523	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	17.0	0.0	2.0
7a20f7055ca2c7462cfa6a7aef16ec28	0.0	6.0	0.0	2.0	0.0	35.0	19.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	2.0	0.0	0.0	3.0	17.0	1.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	8.0	2.0	0.0	65.0	0.0	0.0	7.0
0310f41e594c49368dde5c5993a7a5d0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	31.0	0.0	0.0	21.0	92.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
6d1377651053b80df184137ebd18ecae	0.0	5.0	0.0	1.0	4.0	1.0	8.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e3b11e26b15a916d54ccfb1f4f546fb	0.0	5.0	0.0	2.0	9.0	3.0	0.0	3.0	5.0	0.0	0.0	0.0	13.0	0.0	36.0	0.0	3.0	0.0	3.0	8.0	7.0	0.0	0.0	0.0	6.0	2.0	0.0	2.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	9.0	0.0	11.0	0.0
8ed3aa0b04cbbae58178ce8217785011	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0733bf42976ad60603c281a7397d3fef	0.0	4.0	0.0	2.0	0.0	217.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	9.0	48.0	0.0	10.0	8.0	50.0	0.0	32.0	3.0	3.0	5.0
0fad17e09b4d4e4d404bcdcfd1a70076	0.0	4.0	0.0	0.0	0.0	17.0	22.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0
c2cfff6c3da102a4efdc1a4b22a1559a	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a285ca2d47dded47390352c2f395585	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
b25647dd4f0493a4eb9102787087f8aa	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c8ef6d0487b96a079ec81b1f999e495	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	15.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	6.0
731fad9f7b7afa6616ae0ee51b19afec	0.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92fe248200f136a33673e61cff0b2461	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	9.0	0.0	0.0
d1d750ce3b00503c204516d27ca0d3b0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0
40f13b077d41d6837ca6fae65763cf01	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacd06fa8fc4380acab39e789cb06460	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688a770df89f0dadf87f1cb99b125318	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	2.0	0.0
3f121bc0e1cf21278f6c4a7ca88a1477	0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0
c11c4d03e00a9baa3ad924c24dc4d60f	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9207b404da57556d94a8177a59c6615d	0.0	2.0	3.0	0.0	9.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	35.0	2.0	0.0
a6901919c43484b3302621f93d303615	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a73d199c8b13e0db5078aba5b562df2f	0.0	1.0	0.0	0.0	13.0	15.0	8.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
d4ec57f20a73b04d5222053fd28f88b1	0.0	0.0	362.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	422.0	0.0	0.0	172.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b316cc557abbca9bd8c8fe81b645bd1c	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3eb8c8630e7875a4285558960c7dfa40	0.0	0.0	88.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	6.0	0.0	0.0	0.0	0.0
afcda4562e9255f0fcff74974d83c929	0.0	0.0	67.0	38.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	1.0	4.0	13.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	8.0	11.0	0.0	0.0	0.0	4.0	0.0
016cbc298d33133214af48f03bce031f	0.0	0.0	53.0	0.0	0.0	28.0	38.0	0.0	9.0	0.0	2.0	7.0	0.0	0.0	46.0	0.0	35.0	65.0	16.0	107.0	1.0	173.0	0.0	0.0	0.0	0.0	9.0	17.0	0.0	46.0	0.0	0.0	19.0	0.0	20.0	64.0	28.0	39.0	119.0	0.0
f595b52d97e6b5f4f7aa033602290cf9	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
6c95cf284fea59aa6f3ec4797eb3b28d	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
442225acfe540f8bafb6f5aa4aba3a90	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba584c7faa424e846b469c941beda37a	0.0	0.0	31.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	3.0	3.0	0.0	0.0	0.0
bf4182531fd0a3427a0a82b683be0266	0.0	0.0	28.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	21.0	57.0	0.0	0.0	0.0	0.0
2cec2792e54f61e12e1a0b2507826118	0.0	0.0	23.0	0.0	0.0	11.0	1.0	2.0	4.0	2.0	1.0	0.0	7.0	0.0	7.0	7.0	0.0	0.0	1.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	7.0
